"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.897198169631828,-1.06572098271291,-0.173643688523601,-0.432570212042621,0.328834721401805,-0.342281418357593,0.032255947795323,2.20100819794176,1.81838832676435,-0.90527576819317,-2.06368680190031,-1.14831932525766,-0.879027910309274,0.780064245815346,1.35640258286721,-2.37460794663602,1.79416330834923,0.204641416883453,0.758607840288635,-0.801237631317554,-1.0101444052363,1.85828959578323,-0.398433888559061,1.23599541401022,1.41626508980417,0.425160776291148,0.145676131435484,-0.283623831010715,0.55535320533771,-0.569740271495978,0.406623691088776,-0.0452722075775959,-0.254779340008432,-0.594932298895741,-1.33295859451043,1.1492981398009,-0.0423133693390314,1.11008093510672,1.61995325382329,0.775138558512605,-0.0237655809631889,0.55194128734848,1.48601326042648,0.314426724100485,-0.115443329067569,0.637522137000004,2.55968561813726,0.0179118847852982,-0.341644999654563,-1.07205523554299,0.317223487476783,-1.0961775779161,0.20789903434377,1.20173298477167,0.753067698205181,1.07213987864893,0.544851638251625,-0.0314898917677488,-1.2627791573786,0.123676487067095,0.22187593016001,0.558301863317841,-0.0214662675568826,0.433679635205562,0.0544081740963624,-2.27209161302086,-0.463435372217581,-0.416516086762182,0.966478938496139,0.130652163008211,1.04421814810816,0.376547272995872,-0.851528137547581,-0.463856624797709,-0.180631407351854,-1.19114931054306,-0.0391333639285433,0.185594323538575,-0.589034483462832,0.022496366341682,0.980799214714222,0.248259289510914,-0.252936221518279,0.00321004671984168,1.85378974419831,0.163610758663668,1.22103108764905,-0.450135949594399,0.217468150057466,1.20208386327684,-0.559326283363571,0.119859991721445,-0.453087509734902,-1.21603125034548,-1.01587627857376,-1.02142210701178,1.78654323948202,-0.876052092212107,-1.92714634626655,-0.0728459825423954
"2",0.488016283888414,0.668587055193809,1.80249738413923,0.956220376753709,0.106612404951041,-0.298074911077768,1.69446316513015,-1.09284353878983,0.802311979898172,-0.120357103452409,-0.0820042554719813,-0.516379970842285,1.76522710545456,-0.0882437488074412,-0.695510681448228,0.663900902944077,-2.41973617419861,-0.623169233133849,-0.612595737802089,0.763213586420867,0.0902462954544078,-0.11596788908553,0.998439930218479,-0.226221333270001,0.193445976294414,-0.415080084253267,-1.02213463546562,1.33494556253012,0.324682400332322,-0.138220737140549,0.755317550147367,-0.545412797980332,1.11601717538014,0.780260299969489,0.880837239059354,-1.34960187514227,2.11118194942888,1.2972397531377,-0.794949467853223,0.646508540572055,0.972089819741389,-0.250756586538654,-2.0665166757587,0.878079900285229,-0.84935208879358,-0.134934475025306,-1.45768399072381,0.180623575002556,0.768004633428416,0.0571833225523446,-3.06892843739177,-0.0498328628451713,0.44082164165047,-1.84902304953372,-0.501111646584252,-1.28679651236601,-1.43481386229619,-0.213111761318973,-0.73888035478851,-1.58929066565962,-1.72063820877335,2.4149626935863,0.49973174632085,0.078876393579938,-0.877070713644839,-1.1149092765414,-1.45153051709238,0.560170243303692,0.634873757712627,0.566242680522872,0.600634008550838,0.477217539922199,1.79555225655721,1.48263243761333,0.597895267917615,-0.895522690902562,-0.650713096155844,0.480109415810849,0.0849618805941204,0.666879626034462,-0.447253398790134,-1.06648731785089,3.33065534115444,-1.21812489393389,-0.200947454067141,1.51405589464143,-0.421908765660591,0.0605141827250896,0.239930617907947,-0.963932128165897,1.94152252407632,-0.174779662951101,-0.3318555740054,0.552188533440397,0.315791515483703,0.501503947782053,-0.35622559100518,-0.596563697308449,-0.68326419372677,1.32878901085168
"3",-1.25538582045564,-1.73033049633171,-1.24537689294472,1.31200934310357,-0.678393427789803,0.654394028350356,-0.303586604352447,1.58782509917327,0.61419677655954,-0.390850634041479,-0.0424832133186012,-0.600959614435719,-1.62442928178203,-0.197979184644787,1.25729791788367,0.828073994049422,-0.724236396294293,0.259854909332302,-0.217205093864003,0.241478655414229,-0.836170017358484,0.919687925312174,-0.907957210157454,-0.569139401477386,-0.747809253716754,-0.402772838689915,0.966187907942582,0.223163305500811,1.90258879127635,-0.143683125441896,-0.173431238432567,-0.243834647061049,-0.524073689245537,-0.742176428691936,0.194003689437129,-1.80270387680443,0.550308211585725,0.460397518795088,1.0056228755422,0.922522732219347,0.160136454265799,-2.18606349419138,0.490935094227751,0.257178182248026,-1.32116159236583,0.0578763188151246,-0.651572509088127,0.103688988618789,0.45542183908194,1.05771924566212,-1.93159659199219,-0.0191453929330365,-0.58299510208544,1.14148207528129,-0.450845040055744,0.615188902883222,-1.01264198067856,0.665260463013162,-0.08927942166912,0.114889377079632,-1.45425896915426,0.495521467508834,-0.0774860030057997,-0.553086771874587,2.37723685109977,-0.350010201880977,-0.30098590867691,0.686022094931174,-1.54195985791303,1.33237517649739,2.84482176853862,0.676423708302558,-0.489241971717342,-1.40714277924441,0.833399691851922,0.703389647644318,-0.331612334861982,-0.0892880696038673,0.458223381242267,-0.389561287700422,1.56176154647548,-0.704853950419466,0.52792970387961,1.28075779224958,1.58338936960181,-1.97800091585389,-0.368401839377428,-1.19871363426861,-0.983398540339116,1.03619546254109,0.283102398866947,0.473351740891269,0.812671942121336,0.396288935726288,-0.496424330309588,0.472207047531167,0.207673922482731,-0.454776198322562,1.15593230090356,1.37071651903642
"4",0.0227882047758324,-0.262479539826911,0.444969108447075,1.93210343919968,0.224502188824332,-1.38816606988016,-0.691119038061007,1.22334612341988,0.261150945283399,-1.30562048824287,-0.613002388436551,0.909053145017194,0.786931478825262,-0.385564987321434,-0.845710284227714,0.808832083225613,-1.05895498095478,1.06509373866979,0.0733203559006226,-0.0697468321645756,0.635809374037336,-2.20042234385459,-0.406763991322002,1.55266711839466,-0.496922165769404,-0.439138739543705,0.26212976622844,0.27104409812231,0.567365317953384,-0.518988834817034,-0.499508966839998,-0.293604882441084,0.597411485094723,-0.210706359279894,-0.188608310233783,1.28577428347716,0.274057518080556,0.1710543173845,-0.404524511559252,2.18971939836549,0.012561392834013,-0.902256347861561,-1.19823835978842,0.600153062259778,1.35222240273205,0.578925488765901,-0.434813030285575,0.0421573732127863,-1.54400707471562,-1.90496474081906,0.363535839270166,-0.558940380299341,0.894042840352492,-0.722217616607188,-0.274384626520371,1.52160555331249,1.10332622487734,-0.66330657171804,0.612070967429802,-1.82563598237847,-0.0259929206191323,0.875496798926263,0.0414269724187776,-0.232840120519489,-0.334751951440857,-0.185508122616961,1.0979472429024,1.30929614095101,-0.839276713373924,2.12171962118141,0.513698666889387,0.419902645699425,0.332780515284011,-0.0574798811562231,-1.1216684045553,-1.08762955990705,-0.0197328008136259,0.208163224889148,0.765286834842452,1.93298031053499,1.10165584814818,0.000464061342414982,-0.14076936106217,-0.419923587335172,0.652593007352731,-1.35656646745516,0.640041362580985,-0.456462615778495,-0.239218528599935,-0.320924398120498,1.31396436399287,-1.38386860647483,-0.25776013833673,0.325458249383495,2.28377243761098,1.35128747248992,0.952245625714468,-1.92720596407613,-1.53630382372794,0.227201905370731
"5",1.0907732123545,-0.31780689957574,-0.495412913068842,0.38867887088143,-0.15192018025163,0.615515244719415,-0.413951986635157,1.11552790318521,-0.978332306644727,0.36008311089695,-1.93120900439166,1.8427615799467,-1.05663004376148,-0.58482349324349,-0.973052729579805,0.449948061538069,-2.07112943908704,0.171404941037736,1.18607722638023,-0.234901637375827,-1.40361928621388,-1.61391431684806,-0.778285098985268,1.1900328747498,-0.416189882493913,-0.703324815721428,2.31943827262892,-0.529345676525434,-0.0787724233160219,-0.40640610575049,-0.330036551938844,-0.114395690996229,-0.546629336943625,0.844056948312366,1.73292023088583,1.0179291982075,-2.08006277559984,-0.566506123422854,0.398000005201348,0.564088429097559,0.949280640427082,-0.565002821506523,-0.511015266122589,0.876813952345401,-0.259828822524773,-0.413939989779255,-1.10091877965734,0.0192106289905132,-0.10655173031657,-0.0527680447977059,-1.0289179317007,0.585818309603739,1.7772290085953,1.8707385203181,-0.483851385907243,0.0486747428110891,0.0905505767472388,0.00088503700953508,0.529707922105832,1.51589366424848,-0.155193314504949,-0.861356300206874,0.462726186896069,1.33830848686126,-0.30651453297868,-0.0245700971137902,0.509180154837458,0.397181205246372,0.0458537772356813,-1.24444279767686,1.97950594927918,0.610155495863575,-0.57645335988319,0.347767879530481,0.881844524616221,-0.950391264647486,-0.973956530470752,-0.0479903392978076,0.891724754568673,0.615579509072772,-0.264889157614334,-0.109198192147485,0.72698792740827,-0.853542345100945,0.260014634691293,0.119140042546736,1.08553286894956,-0.19789916578184,-0.595330165495991,-1.19835526230391,0.0253819274814014,0.12999047788784,-2.33825759591899,-0.643126344479924,0.403921055813331,-0.163510326920406,-0.934961479732876,0.0950431004482725,2.21673255376944,-0.858882658229308
"6",-0.13212244015171,-0.76258456866135,-0.970109270215865,0.586605636967029,0.595993400996289,-0.532727605886792,-0.872819733603212,0.942773836940644,1.55713348327207,0.0979922068562438,1.72384593610964,-1.88015807652036,-1.04592974445914,-2.54830181688887,-0.18525092885357,1.44364759732363,-0.568738453360679,0.652125751049288,0.361029101891449,0.149748650490363,-1.58912654842505,1.20130781846426,-1.37665399138045,-1.50836692663349,-0.206563652191545,-0.0497766661919771,0.870102740931112,0.25426224209742,0.540431940241073,0.254284035263915,-0.638309942269039,1.65229834430168,-0.211589620942468,0.91848842367239,1.86715603298146,-1.12364230487289,1.02655070091434,-1.94987805351091,-1.31109633447945,-0.817899518320241,-0.463946570263685,0.851191184082917,1.23025043957303,0.249755569500849,0.0433916927415392,-0.850161946439095,0.587573208100447,-0.0406807939407304,-2.03660295411457,-0.605308644549619,-0.83322578851938,0.535519891483753,-0.339726641990389,-0.0858885180101466,-0.633198701634428,-2.02962523005012,1.03818442516388,-0.209075595941116,2.48561537452372,-1.30673299675873,-0.854587684120259,-1.03379827917066,0.376442861888543,1.43605947629288,-0.113913565952491,0.382828627286136,-0.272508228543754,1.56004717033922,0.190197801215003,-1.27154391197619,0.992910934992597,-1.005025724623,1.11998831837418,0.605815886119223,-0.700324814002449,-0.69909626652384,0.110166868263435,-0.578881021685433,1.14749681374822,-0.511792170059157,0.577527106067537,-1.7587879940806,0.377629884224726,0.870023550064355,0.509191124117166,0.380000437926916,-0.404091002682183,-0.638766777842042,0.571775189966228,-1.38194200254849,-1.34004394336745,-1.41472915973932,-0.549795068801423,-0.142399215026444,-0.201327692347305,-0.946541059448193,0.637441336862094,1.2932927523997,0.696881029046672,-0.309218458380419
"7",-1.07500128018804,0.780848495133107,0.449127014961557,-1.00237317102044,-0.982743075180969,-0.0732030242759425,-0.68460605641109,-1.31834162033351,0.135255774281305,-0.294873687466838,-0.584941864939685,-1.58237261020376,0.379449481706076,0.911283075784128,0.153840805145101,0.522540611606584,-0.0429704773238848,-1.57151417080278,0.0360787111449697,0.80608106099051,-0.507894997291845,-0.96832906256563,1.80204637420665,-1.28123063948805,0.187007388113419,-0.625693454992475,-0.800451899069471,0.326782935940837,-0.0395649156943097,-0.422792019508782,1.51724274621306,0.636088453240547,0.262543122735062,0.0046241064075032,-0.827996519932013,0.327162751138227,-0.868054257928416,-1.22272661742711,0.806288140262865,-0.973985064038377,-1.43887810193915,0.734977683642453,-0.312532260884626,0.415157022885978,0.100569880531416,-1.24529065499704,-0.384052058580515,-0.0141553167156728,0.639107301232753,-0.314901263514507,-1.75325465757271,-1.41333540884787,1.69943620457522,0.576789589186226,0.899337497937169,-0.0113514223673066,1.62450322574192,0.156909148823559,-0.936524472964052,-0.352355973286585,-0.160555300373188,-0.888972088341046,0.317166571620489,-0.344851578050567,0.441205132162562,-2.20366669270145,-0.432340899373927,0.918165712696753,0.791428261966556,0.744584281833142,1.67195767104415,0.332536018405582,0.910036699040512,0.556195568031704,0.0143721678157563,-1.57897417104171,0.541863404955065,1.07119325450228,-0.86798355955475,-0.858032551164367,-0.282945819608172,0.180517304315106,1.0361082702707,0.970214281975844,0.186012666647947,-1.03249186403263,-1.06073393266744,0.293038335688777,-0.225285920928113,-0.21095567945957,-1.76212887462951,1.68446627761617,-2.42215129219548,0.331312109910509,-0.380686620958335,-1.499777740199,1.91406599766752,0.243518870801224,-0.0282416074935179,1.65297307378776
"8",0.855010750017341,-0.6401840211575,-0.935290988339488,0.275529713711161,-0.00524363010741911,-0.533262823947187,-0.897600680038296,0.435811577034793,0.279618806382367,-0.323100679300794,0.931424996242653,-2.35384004177868,1.28608677094492,0.151279330129972,0.470529111148256,-1.27470673938751,-1.67954764265583,-1.12523222928404,-0.427141835431052,1.08608128930957,-0.369591538518653,1.16857634005883,-0.835928820213956,1.73633413047518,-0.59400320517382,0.147415413326836,-0.807916791031339,-0.183800922509074,0.481161679826903,2.27406073379365,0.179514029162373,-0.159891099604731,0.0211261312325103,0.696241524861228,-0.246989351010115,-0.917233845692861,-1.10923368115374,-0.967976273374399,0.137802549427869,-0.376983806108064,2.11970936033371,0.972565108744922,2.48188841891641,0.632586838211864,-1.61407202355503,0.679310210416802,-1.11838889140076,0.0476881149555481,2.4439756056222,0.946884255178045,0.827604713151084,0.157995695461785,0.103003502543207,-0.572460888611434,0.0709974081164406,-2.57001862484395,-0.73523364999951,-0.0436928429615775,2.22059493380939,-0.867920429536313,-0.0874778814352372,0.0257034894747811,0.761547867277608,-0.142659439221629,-0.463301371785229,1.94364723563887,0.943602842076445,0.473470343132314,0.355739767696706,1.35383271648873,-0.982093283343783,-0.652116387200683,-0.147802187153934,0.189241667855909,-0.025760436999669,-0.808362029559826,-0.108416816870093,-0.998827493677069,1.47513361008918,1.98783463753336,1.42234649590263,0.426172650658036,0.293861294250227,1.45315823406924,1.57387686526666,0.0962684848103458,0.656536741222985,-1.43636493257107,-1.47502721474056,0.470787951221531,-0.560969311539964,-0.480252769081349,-0.134486535327685,0.580242967510435,-0.625702728685714,-0.16225815671282,0.469629768154848,0.844556484630446,-1.32809028926757,0.48368897720174
"9",-0.364980138603594,-0.0731249537475833,-0.502568742551879,0.25779883400177,-0.233793822366445,0.377004083569641,1.38417332491552,-0.0678045391589224,-1.06416334137865,1.32421369344264,-0.990230892711604,0.999916363087727,-0.4183317190805,-0.0748272626697148,-0.286775356997343,-2.44399733830816,1.8617249827246,0.199542840804299,-0.142036347366526,0.177659665192429,-1.23915198601374,-0.40808411793199,-0.360498894165589,-0.96261222714772,-0.155404142391042,0.729459251901917,0.364897771981516,-0.221356384081878,-3.63731973647218,-1.62410817763457,2.56909901745735,0.78493957913228,0.297055193412927,-0.816596314664474,0.986904766193954,0.376918716033044,0.217993636785492,-0.131062099616126,0.255119102689985,0.175003588526153,-1.01847036438529,-0.889942665691565,-0.102142606636078,0.207606071373448,0.72869436785983,-0.944962375191359,-0.984942103432752,-0.0379460231683455,0.764576436489157,-1.63605100456378,-0.44362508664716,-0.130358105574878,-0.280594078317813,-1.52385374928373,-1.34354850703625,1.27957341876069,0.155594882277593,1.64847892662565,-1.91525168774166,-1.03773721145397,0.612542549130065,0.987320393490354,-1.64291222677516,-0.601798794055998,0.648569013440293,0.113626076432776,0.635041096868324,0.220393746742193,-0.423481729864699,-1.77118626702878,1.77814168954827,0.473933070644728,-3.19836214256489,0.221697644548625,-0.0915660133562679,0.179923451944548,-0.196382466787317,0.286495792528664,1.10295210924655,-0.742767938965087,0.566659500388078,-0.595211051358178,-0.448758789988603,0.0964524394403114,0.748806373720837,-1.37291847623166,-0.593316772046187,-0.2343724439781,-0.606066074080843,-0.38763276464848,0.505771598947264,-0.000552672468539692,-0.0502013491158566,0.703657954642381,2.17632814990105,0.987194910364894,-0.395655684118056,-0.671725921909197,-0.97604983176349,1.911924717549
"10",0.165554294956743,1.41150401257177,-1.15540332327774,1.38136709901688,0.56655087416383,0.105265881743023,-0.0584486758030943,1.47200971623433,0.424355642883081,0.00457129017271829,-1.07460955340777,-0.221411115629412,-0.574219327662727,0.408263697326487,0.762844805668629,-1.02086232027274,-1.18192369849262,-0.789873931544065,-0.845947429945656,-1.12551841979746,-0.782635398352626,-0.584587078873196,0.188129056727617,-0.917362312209207,-0.728641329455922,-0.314104542623294,0.445363772281248,-1.67119680178467,-1.4584830108845,0.9534985720744,-0.931713085389161,-2.24986684690045,-1.49025237957858,-0.393452261977148,0.782056994159612,0.761261923307898,0.559057876040749,1.62747534843887,-2.70171294173194,0.998370816411868,0.366789791923032,1.22022131603231,0.346988095281249,0.176986684789881,-0.66912848241718,-0.872886488588966,0.812199323565034,0.148119962340907,0.314573983710314,-0.967462619888488,-0.397538395308119,-0.161215206991686,1.40739375163579,-0.954846248361166,-1.59683767860826,-2.02782443347281,-0.92890020782741,0.708235502905959,-0.735995600402147,-0.821766895329777,0.832586972101245,-1.87891638711578,1.15839316686916,1.35090997445215,-0.42326462051339,-0.40362841394581,-0.692154853222193,1.19872186393486,-0.011218985456278,0.138853973640018,0.170771116577339,-0.611624505620925,-1.48094507443288,1.356449874925,1.4569449155052,-0.0252434375594889,0.120723612481157,0.903722917887921,-0.727593507311585,-1.89607589029322,0.620314982676009,2.41948121246597,1.65749301190066,-2.4625273919296,0.142028514155047,-0.608678147854365,0.33910026176498,0.151296516376613,1.40693868957889,-0.834132784210129,0.571529326518983,-0.225338700265271,-0.142037326470271,0.500495929356368,0.833278815690796,0.946054641441651,-1.65833476279798,-0.162834886743558,0.334328959489307,-0.0769835469709875
